model_id,attack_id,lambda,risk,risk_std,risk_lower,risk_upper,n_seeds,aurc,aurc_std,delta_r,delta_r_std,lambda_star,n_prompts
tulu3-8b-base,gcg,0,0.0,0.0,0.0,0.0,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,1,0.8089999999999999,0.03541813722437197,0.7836633909399288,0.8343366090600711,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,2,0.9339999999999999,0.028362729848243503,0.9137105253308786,0.9542894746691213,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,4,0.983,0.014181364924121776,0.9728552626654393,0.9931447373345607,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,6,0.993,0.006749485577105536,0.9881717088806682,0.9978282911193318,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,8,0.9970000000000001,0.004830458915396484,0.9935444978558636,1.0,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,gcg,10,0.9970000000000001,0.004830458915396484,0.9935444978558636,1.0,10,9.153,0.06888799282571356,0.9970000000000001,0.004830458915396484,1.0,100.0
tulu3-8b-base,jailbroken,0,0.0,0.0,0.0,0.0,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,1,0.807,0.04877385456255111,0.7721092863078703,0.8418907136921298,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,2,0.9670000000000002,0.01888562063228705,0.9534900408571516,0.9805099591428488,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,4,0.9970000000000001,0.004830458915396484,0.9935444978558636,1.0,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,6,0.999,0.003162277660168382,0.9967378428372018,1.0,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,8,0.999,0.003162277660168382,0.9967378428372018,1.0,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,jailbroken,10,0.999,0.003162277660168382,0.9967378428372018,1.0,10,9.246500000000001,0.06245220394652022,0.999,0.003162277660168382,1.0,100.0
tulu3-8b-base,pair,0,0.0,0.0,0.0,0.0,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,1,0.843,0.02830390628713835,0.822752605171549,0.8632473948284509,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,2,0.9359999999999999,0.015055453054181583,0.925229977685174,0.9467700223148259,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,4,0.9790000000000001,0.0191195071996,0.9653227284860104,0.9926772715139898,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,6,0.9870000000000001,0.014181364924121777,0.9768552626654394,0.9971447373345608,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,8,0.992,0.010327955589886455,0.9846118256442163,0.9993881743557836,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
tulu3-8b-base,pair,10,0.9960000000000001,0.005163977794943227,0.9923059128221083,0.9996940871778919,10,9.159,0.11706598329337355,0.9960000000000001,0.005163977794943227,1.0,100.0
