model_id,attack_id,lambda,risk,risk_std,risk_lower,risk_upper,n_seeds,aurc,aurc_std,delta_r,delta_r_std,lambda_star,n_prompts
tulu3-8b-dpo,gcg,0,0.0,0.0,0.0,0.0,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,1,0.019,0.008755950357709132,0.012736370443276461,0.025263629556723538,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,2,0.06100000000000001,0.01370320319406298,0.051197318961207786,0.07080268103879224,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,4,0.191,0.02685351208149711,0.17179015468293438,0.21020984531706563,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,6,0.331,0.03784471194529326,0.30392752395546396,0.35807247604453607,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,8,0.485,0.04403281604540968,0.45350082095258026,0.5164991790474197,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,gcg,10,0.584,0.05501514942874068,0.5446445329231423,0.6233554670768576,10,2.7085,0.22917787851361224,0.584,0.05501514942874068,9.4,100.0
tulu3-8b-dpo,jailbroken,0,0.0,0.0,0.0,0.0,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,1,0.16399999999999998,0.04060651288757616,0.13495185057848558,0.19304814942151438,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,2,0.28500000000000003,0.05126185499743233,0.24832947801472,0.32167052198528007,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,4,0.502,0.016865480854231372,0.48993516179840957,0.5140648382015904,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,6,0.615,0.027588242262078105,0.5952645603742307,0.6347354396257693,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,8,0.692,0.032249030993194185,0.6689304329681565,0.7150695670318434,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,jailbroken,10,0.7319999999999999,0.03823901439919997,0.7046454569720205,0.7593545430279792,10,4.9415,0.15457917784172034,0.7319999999999999,0.03823901439919997,5.0,100.0
tulu3-8b-dpo,pair,0,0.0,0.0,0.0,0.0,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,1,0.013000000000000001,0.012516655570345725,0.004046123998096998,0.021953876001903003,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,2,0.16499999999999998,0.025495097567963924,0.1467619058863611,0.18323809411363887,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,4,0.382,0.05411920998027307,0.34328544939493516,0.42071455060506485,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,6,0.554,0.04221637386396684,0.523800225411372,0.5841997745886282,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,8,0.659,0.03381321240777535,0.634811484991045,0.683188515008955,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
tulu3-8b-dpo,pair,10,0.742,0.025298221281347056,0.7239027426976143,0.7600972573023856,10,4.1925,0.2564636643096077,0.742,0.025298221281347056,6.0,100.0
