model_id,attack_id,lambda,risk,risk_std,risk_lower,risk_upper,n_seeds,aurc,aurc_std,delta_r,delta_r_std,lambda_star,n_prompts
tulu3-8b-sft,gcg,0,0.0,0.0,0.0,0.0,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,1,0.009000000000000001,0.003944053188733077,0.006178594313924173,0.011821405686075828,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,2,0.0195,0.00550252467307306,0.015563730974843213,0.02343626902515679,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,4,0.07399999999999998,0.009944289260117532,0.066886284002805,0.08111371599719497,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,6,0.1505,0.021660255461712973,0.1350051866703748,0.16599481332962518,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,8,0.22350000000000003,0.02506103660177599,0.205572414396136,0.24142758560386407,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,gcg,10,0.31,0.01914854215512677,0.29630195813005966,0.32369804186994033,10,1.2442499999999999,0.09343038109261417,0.31,0.01914854215512677,nan,200.0
tulu3-8b-sft,jailbroken,0,0.0,0.0,0.0,0.0,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,1,0.08099999999999999,0.01776388345929897,0.0682924832905324,0.09370751670946757,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,2,0.154,0.018973665961010272,0.14042705702321076,0.16757294297678924,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,4,0.2785,0.03456475404544668,0.2537738644904123,0.30322613550958777,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,6,0.37750000000000006,0.032850672240711705,0.3540000447468281,0.400999955253172,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,8,0.4535,0.02687936011143122,0.43427166411621526,0.47272833588378477,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken,10,0.49450000000000005,0.03411174447475697,0.470097928015276,0.5189020719847242,10,3.0255,0.22838138180586354,0.49450000000000005,0.03411174447475697,9.6,200.0
tulu3-8b-sft,jailbroken-v1,0,0.0,0.0,0.0,0.0,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,1,0.05416666666666667,0.043979161732196154,0.0080133669321504,0.10031996640118293,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,2,0.15916666666666668,0.12924460014509956,0.023532777010293465,0.2948005563230399,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,4,0.2708333333333333,0.16499747472815052,0.09767910286077514,0.4439875638058915,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,6,0.39666666666666667,0.1271088772142476,0.2632740807708726,0.5300592525624608,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,8,0.46749999999999997,0.026220221204253786,0.43998356538229966,0.4950164346177003,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,jailbroken-v1,10,0.49166666666666664,0.04106904755003052,0.44856734447108176,0.5347659888622516,6,3.0545833333333334,0.7599809482261162,0.49166666666666664,0.04106904755003052,7.0,200.0
tulu3-8b-sft,pair,0,0.0,0.0,0.0,0.0,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,1,0.007000000000000001,0.003496029493900505,0.004499091158061147,0.009500908841938854,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,2,0.08099999999999999,0.024358434541926814,0.06357502563179826,0.09842497436820172,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,4,0.20950000000000002,0.022292250771163608,0.19355308446121827,0.22544691553878177,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,6,0.2875,0.027411473672330874,0.26789101300566504,0.3071089869943349,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,8,0.3565,0.03535926721211539,0.33120550400975113,0.38179449599024884,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
tulu3-8b-sft,pair,10,0.41600000000000004,0.033565855667130946,0.39198843334370337,0.4400115666562967,10,2.2515,0.18710959355415202,0.41600000000000004,0.033565855667130946,nan,200.0
